v8-version,9,4,146,24,-node.21,0
v8-platform,macos,macos
shared-library,/Users/chenbinghong/.nvm/versions/node/v16.16.0/bin/node,0x104b11000,0x105c3d610,78708736
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib,0x18d7af038,0x18d825110,20758528
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib,0x18c0a7300,0x18c18d004,20758528
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib,0x182085390,0x182339b88,20758528
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib,0x18d1bc994,0x18d687bb0,20758528
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLinearAlgebra.dylib,0x18c53c0ec,0x18c54dc40,20758528
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparseBLAS.dylib,0x18d0d02f8,0x18d0e1964,20758528
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libQuadrature.dylib,0x18d1b7f7c,0x18d1bb190,20758528
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBNNS.dylib,0x18bacd040,0x18c075f50,20758528
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparse.dylib,0x182387c38,0x1823e8c70,20758528
shared-library,/System/Library/PrivateFrameworks/MIL.framework/Versions/A/MIL,0x1f689ab80,0x1f6b00770,20758528
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/Frameworks/CFOpenDirectory.framework/Versions/A/CFOpenDirectory,0x189530af0,0x189546450,20758528
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory,0x1895214d4,0x1895282b0,20758528
shared-library,/System/Library/PrivateFrameworks/APFS.framework/Versions/A/APFS,0x18d7037d0,0x18d7501ec,20758528
shared-library,/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation,0x18c3de168,0x18c4231e8,20758528
shared-library,/usr/lib/libutil.dylib,0x18d778078,0x18d77a660,20758528
shared-library,/System/Library/PrivateFrameworks/InstalledContentLibrary.framework/Versions/A/InstalledContentLibrary,0x1f590d394,0x1f59a56e8,20758528
shared-library,/System/Library/PrivateFrameworks/CoreServicesStore.framework/Versions/A/CoreServicesStore,0x18494b4a4,0x184979ff0,20758528
shared-library,/usr/lib/libapp_launch_measurement.dylib,0x1895897fc,0x18958b750,20758528
shared-library,/System/Library/PrivateFrameworks/AppleMobileFileIntegrity.framework/Versions/A/AppleMobileFileIntegrity,0x1ec909860,0x1ec911bb0,20758528
shared-library,/usr/lib/libmis.dylib,0x1a2e34b34,0x1a2e417c8,20758528
shared-library,/System/Library/PrivateFrameworks/MobileSystemServices.framework/Versions/A/MobileSystemServices,0x1b0d979e8,0x1b0d99e08,20758528
shared-library,/System/Library/PrivateFrameworks/ConfigProfileHelper.framework/Versions/A/ConfigProfileHelper,0x1cb5d33f4,0x1cb5d4788,20758528
shared-library,/System/Library/PrivateFrameworks/CoreAnalytics.framework/Versions/A/CoreAnalytics,0x188a34f0c,0x188a582b0,20758528
shared-library,/System/Library/PrivateFrameworks/AppleSauce.framework/Versions/A/AppleSauce,0x18d0931a0,0x18d0b3ab8,20758528
shared-library,/System/Library/PrivateFrameworks/LanguageModeling.framework/Versions/A/LanguageModeling,0x183160a3c,0x1832a1ea8,20758528
shared-library,/usr/lib/libxslt.1.dylib,0x18d77c3c8,0x18d79db7c,20758528
shared-library,/usr/lib/libcmph.dylib,0x18cf7f85c,0x18cf8ebf0,20758528
shared-library,/System/Library/PrivateFrameworks/CoreEmoji.framework/Versions/A/CoreEmoji,0x18c193f74,0x18c1a2a40,20758528
shared-library,/System/Library/PrivateFrameworks/LinguisticData.framework/Versions/A/LinguisticData,0x18bac7404,0x18bacab38,20758528
shared-library,/System/Library/PrivateFrameworks/Lexicon.framework/Versions/A/Lexicon,0x18233fa8c,0x18237ce40,20758528
shared-library,/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Versions/A/BackgroundTaskManagement,0x18c470a3c,0x18c489980,20758528
shared-library,/usr/lib/libTLE.dylib,0x20ac9a25c,0x20ac9f6b8,20758528
shared-library-end
tick,0x18142de68,1125,0,0x0,6
profiler,begin,1000
new,CodeRange,0x109570000,0
tick,0x1817c7ca0,2375,0,0x0,6
tick,0x10519ec3c,3625,0,0x0,6
new,MemoryChunk,0x3b0c32180000,262144
tick,0x104d4bf08,4875,0,0x0,6
new,MemoryChunk,0x18ddf2bc0000,262144
new,MemoryChunk,0x1434e2fc0000,262144
new,MemoryChunk,0x2005b9280000,262144
new,MemoryChunk,0x1a87a6000000,262144
heap-capacity,1031072
heap-available,4346132288
tick,0x1053375c4,6125,0,0x0,6
new,MemoryChunk,0x195e29b80000,262144
new,MemoryChunk,0x1152f5ec0000,262144
new,MemoryChunk,0x33e9c00c0000,262144
new,MemoryChunk,0x3ca44e3c0000,262144
new,MemoryChunk,0x2db037f40000,262144
new,MemoryChunk,0x669ca740000,262144
tick,0x1817c7c8c,7417,0,0x0,6
new,MemoryChunk,0x3e56adbc0000,262144
new,MemoryChunk,0x109580000,262144
tick,0x1051d4494,8667,0,0x0,6
new,MemoryChunk,0x27f189a80000,262144
tick,0x1050a4cd0,9917,0,0x0,6
code-creation,Builtin,2,10167,0x105448a40,976,RecordWriteEmitRememberedSetSaveFP
code-creation,Builtin,2,10167,0x105448e20,344,RecordWriteOmitRememberedSetSaveFP
code-creation,Builtin,2,10167,0x105448f80,688,RecordWriteEmitRememberedSetIgnoreFP
code-creation,Builtin,2,10167,0x105449240,248,RecordWriteOmitRememberedSetIgnoreFP
code-creation,Builtin,2,10208,0x105449340,272,EphemeronKeyBarrierSaveFP
code-creation,Builtin,2,10208,0x105449460,176,EphemeronKeyBarrierIgnoreFP
code-creation,Builtin,2,10208,0x105449520,80,AdaptorWithBuiltinExitFrame
code-creation,Builtin,2,10208,0x105449580,436,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,2,10208,0x105449740,512,CallFunction_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,10208,0x105449960,552,CallFunction_ReceiverIsAny
code-creation,Builtin,2,10208,0x105449ba0,228,CallBoundFunction
code-creation,Builtin,2,10208,0x105449ca0,128,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,2,10208,0x105449d40,128,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,10250,0x105449de0,128,Call_ReceiverIsAny
code-creation,Builtin,2,10250,0x105449e80,896,Call_ReceiverIsNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,10250,0x10544a220,892,Call_ReceiverIsNullOrUndefined_Baseline
code-creation,Builtin,2,10250,0x10544a5a0,1044,Call_ReceiverIsNotNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,10250,0x10544a9c0,1040,Call_ReceiverIsNotNullOrUndefined_Baseline
code-creation,Builtin,2,10250,0x10544ade0,1044,Call_ReceiverIsAny_Baseline_Compact
code-creation,Builtin,2,10250,0x10544b200,1040,Call_ReceiverIsAny_Baseline
code-creation,Builtin,2,10250,0x10544b620,868,Call_ReceiverIsNullOrUndefined_WithFeedback
code-creation,Builtin,2,10250,0x10544b9a0,868,Call_ReceiverIsNotNullOrUndefined_WithFeedback
code-creation,Builtin,2,10292,0x10544bd20,868,Call_ReceiverIsAny_WithFeedback
code-creation,Builtin,2,10292,0x10544c0a0,768,CallProxy
code-creation,Builtin,2,10292,0x10544c3c0,164,CallVarargs
code-creation,Builtin,2,10292,0x10544c480,1164,CallWithSpread
code-creation,Builtin,2,10292,0x10544c920,1992,CallWithSpread_Baseline
code-creation,Builtin,2,10292,0x10544d100,2048,CallWithSpread_WithFeedback
code-creation,Builtin,2,10292,0x10544d920,1180,CallWithArrayLike
code-creation,Builtin,2,10292,0x10544ddc0,2032,CallWithArrayLike_WithFeedback
code-creation,Builtin,2,10292,0x10544e5c0,188,CallForwardVarargs
code-creation,Builtin,2,10292,0x10544e680,188,CallFunctionForwardVarargs
code-creation,Builtin,2,10292,0x10544e740,152,CallFunctionTemplate_CheckAccess
code-creation,Builtin,2,10333,0x10544e7e0,236,CallFunctionTemplate_CheckCompatibleReceiver
code-creation,Builtin,2,10333,0x10544e8e0,324,CallFunctionTemplate_CheckAccessAndCompatibleReceiver
code-creation,Builtin,2,10333,0x10544ea40,24,ConstructFunction
code-creation,Builtin,2,10333,0x10544ea60,232,ConstructBoundFunction
code-creation,Builtin,2,10333,0x10544eb60,44,ConstructedNonConstructable
code-creation,Builtin,2,10333,0x10544eba0,88,Construct
code-creation,Builtin,2,10333,0x10544ec00,164,ConstructVarargs
code-creation,Builtin,2,10333,0x10544ecc0,1192,ConstructWithSpread
code-creation,Builtin,2,10333,0x10544f180,1992,ConstructWithSpread_Baseline
code-creation,Builtin,2,10333,0x10544f960,1972,ConstructWithSpread_WithFeedback
code-creation,Builtin,2,10375,0x105450120,1308,ConstructWithArrayLike
code-creation,Builtin,2,10375,0x105450640,2088,ConstructWithArrayLike_WithFeedback
code-creation,Builtin,2,10375,0x105450e80,240,ConstructForwardVarargs
code-creation,Builtin,2,10375,0x105450f80,240,ConstructFunctionForwardVarargs
code-creation,Builtin,2,10375,0x105451080,780,Construct_Baseline
code-creation,Builtin,2,10375,0x1054513a0,784,Construct_WithFeedback
code-creation,Builtin,2,10375,0x1054516c0,588,JSConstructStubGeneric
code-creation,Builtin,2,10375,0x105451920,500,JSBuiltinsConstructStub
code-creation,Builtin,2,10375,0x105451b20,688,FastNewObject
code-creation,Builtin,2,10417,0x105451de0,324,FastNewClosure
code-creation,Builtin,2,10417,0x105451f40,752,ConstructProxy
code-creation,Builtin,2,10417,0x105452240,264,JSEntry
code-creation,Builtin,2,10417,0x105452360,264,JSConstructEntry
code-creation,Builtin,2,10417,0x105452480,264,JSRunMicrotasksEntry
code-creation,Builtin,2,10417,0x1054525a0,184,JSEntryTrampoline
code-creation,Builtin,2,10417,0x105452660,184,JSConstructEntryTrampoline
code-creation,Builtin,2,10417,0x105452720,384,ResumeGeneratorTrampoline
code-creation,Builtin,2,10417,0x1054528c0,1204,StringCodePointAt
code-creation,Builtin,2,10417,0x105452d80,1700,StringFromCodePointAt
code-creation,Builtin,2,10417,0x105453440,576,StringEqual
code-creation,Builtin,2,10417,0x1054536a0,320,StringGreaterThan
code-creation,Builtin,2,10458,0x105453800,320,StringGreaterThanOrEqual
code-creation,Builtin,2,10458,0x105453960,320,StringLessThan
code-creation,Builtin,2,10458,0x105453ac0,320,StringLessThanOrEqual
code-creation,Builtin,2,10458,0x105453c20,2720,StringSubstring
code-creation,Builtin,2,10458,0x1054546e0,116,OrderedHashTableHealIndex
code-creation,Builtin,2,10458,0x105454760,1428,InterpreterEntryTrampoline
code-creation,Builtin,2,10458,0x105454d00,128,InterpreterPushArgsThenCall
code-creation,Builtin,2,10458,0x105454da0,136,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,2,10458,0x105454e40,140,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,2,10458,0x105454ee0,136,InterpreterPushArgsThenConstruct
code-creation,Builtin,2,10458,0x105454f80,136,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,2,10500,0x105455020,148,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,2,10500,0x1054550c0,92,InterpreterEnterAtBytecode
code-creation,Builtin,2,10500,0x105455120,220,InterpreterEnterAtNextBytecode
code-creation,Builtin,2,10500,0x105455200,80,InterpreterOnStackReplacement
code-creation,Builtin,2,10500,0x105455260,744,BaselineOutOfLinePrologue
code-creation,Builtin,2,10500,0x105455560,76,BaselineOnStackReplacement
code-creation,Builtin,2,10500,0x1054555c0,108,BaselineLeaveFrame
code-creation,Builtin,2,10500,0x105455640,236,BaselineOrInterpreterEnterAtBytecode
code-creation,Builtin,2,10500,0x105455740,240,BaselineOrInterpreterEnterAtNextBytecode
code-creation,Builtin,2,10500,0x105455840,212,InterpreterOnStackReplacement_ToBaseline
code-creation,Builtin,2,10500,0x105455920,1176,CompileLazy
code-creation,Builtin,2,10542,0x105455dc0,88,CompileLazyDeoptimizedCode
code-creation,Builtin,2,10542,0x105455e20,328,InstantiateAsmJs
code-creation,Builtin,2,10542,0x105455f80,44,NotifyDeoptimized
code-creation,Builtin,2,10542,0x105455fc0,828,DeoptimizationEntry_Eager
code-creation,Builtin,2,10542,0x105456300,828,DeoptimizationEntry_Soft
code-creation,Builtin,2,10542,0x105456640,828,DeoptimizationEntry_Bailout
code-creation,Builtin,2,10542,0x105456980,828,DeoptimizationEntry_Lazy
code-creation,Builtin,2,10542,0x105456cc0,88,ContinueToCodeStubBuiltin
code-creation,Builtin,2,10542,0x105456d20,92,ContinueToCodeStubBuiltinWithResult
code-creation,Builtin,2,10542,0x105456d80,92,ContinueToJavaScriptBuiltin
code-creation,Builtin,2,10542,0x105456de0,108,ContinueToJavaScriptBuiltinWithResult
code-creation,Builtin,2,10542,0x105456e60,396,CallApiCallback
code-creation,Builtin,2,10583,0x105457000,372,CallApiGetter
code-creation,Builtin,2,10583,0x105457180,8,HandleApiCall
code-creation,Builtin,2,10583,0x1054571a0,8,HandleApiCallAsFunction
code-creation,Builtin,2,10583,0x1054571c0,8,HandleApiCallAsConstructor
code-creation,Builtin,2,10583,0x1054571e0,56,AllocateInYoungGeneration
code-creation,Builtin,2,10583,0x105457220,52,AllocateRegularInYoungGeneration
code-creation,Builtin,2,10583,0x105457260,56,AllocateInOldGeneration
code-creation,Builtin,2,10583,0x1054572a0,52,AllocateRegularInOldGeneration
code-creation,Builtin,2,10583,0x1054572e0,428,CopyFastSmiOrObjectElements
code-creation,Builtin,2,10583,0x1054574a0,544,GrowFastDoubleElements
code-creation,Builtin,2,10625,0x1054576e0,436,GrowFastSmiOrObjectElements
code-creation,Builtin,2,10625,0x1054578a0,432,DebugBreakTrampoline
code-creation,Builtin,2,10625,0x105457a60,228,ToNumber
code-creation,Builtin,2,10625,0x105457b60,336,ToNumber_Baseline
code-creation,Builtin,2,10625,0x105457cc0,400,ToNumeric_Baseline
code-creation,Builtin,2,10625,0x105457e60,152,PlainPrimitiveToNumber
code-creation,Builtin,2,10625,0x105457f00,268,ToNumberConvertBigInt
code-creation,Builtin,2,10625,0x105458020,148,Typeof
code-creation,Builtin,2,10625,0x1054580c0,140,BigIntToI64
code-creation,Builtin,2,10625,0x105458160,8,BigIntToI32Pair
code-creation,Builtin,2,10625,0x105458180,256,I64ToBigInt
code-creation,Builtin,2,10625,0x1054582a0,8,I32PairToBigInt
code-creation,Builtin,2,10667,0x1054582c0,136,ToBooleanLazyDeoptContinuation
code-creation,Builtin,2,10667,0x105458360,3940,KeyedLoadIC_PolymorphicName
code-creation,Builtin,2,10667,0x1054592e0,14604,KeyedStoreIC_Megamorphic
code-creation,Builtin,2,10667,0x10545cc00,332,LoadGlobalIC_NoFeedback
code-creation,Builtin,2,10667,0x10545cd60,84,LoadIC_FunctionPrototype
